img_name,label
000068_8s.png,0
000068_9s.png,0
000069_0s.png,0
000069_1s.png,0
000072_0s.png,0
000072_1s.png,0
000072_2s.png,0
000075_0s.png,0
000075_1s.png,0
000075_2s.png,0
000075_3s.png,0
000075_4s.png,0
000077_0s.png,0
000078_0d.png,1
000078_1d.png,1
000078_2d.png,1
000078_3d.png,1
000079_0s.png,0
000079_1s.png,0
000079_2s.png,0
000079_3s.png,0
000079_4s.png,0
000079_5s.png,0
000080_0s.png,0
000080_1s.png,0
000080_2s.png,0
000080_3s.png,0
000082_0s.png,0
000082_1s.png,0
000083_0s.png,0
000083_1s.png,0
000083_2s.png,0
000083_3s.png,0
000083_4s.png,0
000083_5s.png,0
000084_0s.png,0
000084_1s.png,0
000086_0s.png,0
000086_1s.png,0
000086_2s.png,0
000086_3s.png,0
000086_4s.png,0
000086_5s.png,0
000086_6s.png,0
000087_0s.png,0
000087_1s.png,0
000087_2s.png,0
000087_3s.png,0
000087_4s.png,0
000088_0s.png,0
000089_0s.png,0
000089_1s.png,0
000089_2s.png,0
000089_3s.png,0
000089_4s.png,0
000089_5s.png,0
000090_0s.png,0
000091_0s.png,0
000092_0s.png,0
000092_1s.png,0
000092_2s.png,0
000092_3s.png,0
000092_4s.png,0
000092_5s.png,0
000093_0s.png,0
000093_1s.png,0
000093_2s.png,0
000093_3s.png,0
000093_4s.png,0
000093_5s.png,0
000094_0s.png,0
000096_0s.png,0
000096_1s.png,0
000096_2s.png,0
000096_3s.png,0
000096_4s.png,0
000097_0s.png,0
000097_1s.png,0
000098_0d.png,1
000098_1d.png,1
000098_2d.png,1
000098_3d.png,1
000098_4d.png,1
000100_0s.png,0
000100_1s.png,0
000101_0s.png,0
000101_1s.png,0
000101_2s.png,0
000102_0d.png,1
000102_1d.png,1
000104_0d.png,1
000104_1d.png,1
000104_2d.png,1
000104_3d.png,1
000104_4d.png,1
000104_5d.png,1
000104_6d.png,1
000105_0s.png,0
000106_0d.png,1
000106_1d.png,1
000106_2d.png,1
000106_3d.png,1
000107_0s.png,0
000107_1s.png,0
000107_2s.png,0
000107_3s.png,0
000107_4s.png,0
000107_5s.png,0
000107_6s.png,0
000108_0d.png,1
000110_0s.png,0
000110_10s.png,0
000110_11s.png,0
000110_1s.png,0
000110_2s.png,0
000110_3s.png,0
000110_4s.png,0
000110_5s.png,0
000110_6s.png,0
000110_7s.png,0
000110_8s.png,0
000110_9s.png,0
000111_0s.png,0
000111_10s.png,0
000111_11s.png,0
000111_12s.png,0
000111_13s.png,0
000111_1s.png,0
000111_2s.png,0
000111_3s.png,0
000111_4s.png,0
000111_5s.png,0
000111_6s.png,0
000111_7s.png,0
000111_8s.png,0
000111_9s.png,0
000112_0s.png,0
000112_1s.png,0
000112_2s.png,0
000112_3s.png,0
000112_4s.png,0
000112_5s.png,0
000112_6s.png,0
000112_7s.png,0
000112_8s.png,0
000112_9s.png,0
000113_0s.png,0
000113_10s.png,0
000113_11s.png,0
000113_12s.png,0
000113_13s.png,0
000113_14s.png,0
000113_1s.png,0
000113_2s.png,0
000113_3s.png,0
000113_4s.png,0
000113_5s.png,0
000113_6s.png,0
000113_7s.png,0
000113_8s.png,0
000113_9s.png,0
000114_0s.png,0
000114_1s.png,0
000114_2s.png,0
000114_3s.png,0
000114_4s.png,0
000114_5s.png,0
000114_6s.png,0
000114_7s.png,0
000114_8s.png,0
000114_9s.png,0
000115_0s.png,0
000116_0s.png,0
000116_1s.png,0
000116_2s.png,0
000116_3s.png,0
000117_0s.png,0
000117_1s.png,0
000117_2s.png,0
000117_3s.png,0
000117_4s.png,0
000117_5s.png,0
000117_6s.png,0
000117_7s.png,0
000119_0s.png,0
000119_1s.png,0
000119_2s.png,0
000119_3s.png,0
000120_0s.png,0
000120_1s.png,0
000120_2s.png,0
000120_3s.png,0
000120_4s.png,0
000120_5s.png,0
000120_6s.png,0
000120_7s.png,0
000120_8s.png,0
000120_9s.png,0
000121_0s.png,0
000121_1s.png,0
000121_2s.png,0
000121_3s.png,0
000122_0d.png,1
000124_0s.png,0
000124_1s.png,0
000125_0s.png,0
000125_1s.png,0
000125_2s.png,0
000125_3s.png,0
000125_4s.png,0
000125_5s.png,0
000125_6s.png,0
000126_0s.png,0
000126_1s.png,0
000127_0s.png,0
000127_1s.png,0
000127_2s.png,0
000127_3s.png,0
000127_4s.png,0
000127_5s.png,0
000127_6s.png,0
000127_7s.png,0
000127_8s.png,0
000128_0d.png,1
000128_1d.png,1
000129_0s.png,0
000129_1s.png,0
000129_2s.png,0
000129_3s.png,0
000129_4s.png,0
000129_5s.png,0
000132_0d.png,1
000132_1d.png,1
000132_2d.png,1
000133_0s.png,0
000135_0s.png,0
000135_1s.png,0
000135_2s.png,0
000135_3s.png,0
000135_4s.png,0
000135_5s.png,0
000135_6s.png,0
000135_7s.png,0
000136_0s.png,0
000136_1s.png,0
000136_2s.png,0
000136_3s.png,0
000136_4s.png,0
000136_5s.png,0
000137_0d.png,1
000137_1d.png,1
000137_2d.png,1
000137_3d.png,1
000137_4d.png,1
000138_0s.png,0
000138_1s.png,0
000138_2s.png,0
000138_3s.png,0
000138_4s.png,0
000138_5s.png,0
000138_6s.png,0
000140_0s.png,0
000140_1s.png,0
000140_2s.png,0
000140_3s.png,0
000141_0s.png,0
000142_0s.png,0
000142_1s.png,0
000142_2s.png,0
000142_3s.png,0
000142_4s.png,0
000142_5s.png,0
000142_6s.png,0
000142_7s.png,0
000142_8s.png,0
000144_0s.png,0
000144_1s.png,0
000144_2s.png,0
000145_0s.png,0
000145_1s.png,0
000145_2s.png,0
000145_3s.png,0
000146_0s.png,0
000146_10s.png,0
000146_11s.png,0
000146_12s.png,0
000146_13s.png,0
000146_14s.png,0
000146_15s.png,0
000146_1s.png,0
000146_2s.png,0
000146_3s.png,0
000146_4s.png,0
000146_5s.png,0
000146_6s.png,0
000146_7s.png,0
000146_8s.png,0
000146_9s.png,0
000148_0s.png,0
000149_0s.png,0
000149_1s.png,0
000149_2s.png,0
000149_3s.png,0
000149_4s.png,0
000149_5s.png,0
000149_6s.png,0
000149_7s.png,0
000149_8s.png,0
000149_9s.png,0
000150_0s.png,0
000150_1s.png,0
000150_2s.png,0
000151_0d.png,1
000151_1d.png,1
000152_0s.png,0
000152_1s.png,0
000152_2s.png,0
000152_3s.png,0
000152_4s.png,0
000152_5s.png,0
000152_6s.png,0
000153_0s.png,0
000154_0s.png,0
000154_1s.png,0
000154_2s.png,0
000154_3s.png,0
000154_4s.png,0
000154_5s.png,0
000154_6s.png,0
000155_0s.png,0
000155_1s.png,0
000155_2s.png,0
000155_3s.png,0
000156_0s.png,0
000157_0s.png,0
000157_1s.png,0
000157_2s.png,0
000157_3s.png,0
000157_4s.png,0
000157_5s.png,0
000157_6s.png,0
000159_0s.png,0
000159_1s.png,0
000159_2s.png,0
000159_3s.png,0
000159_4s.png,0
000159_5s.png,0
000159_6s.png,0
000159_7s.png,0
000160_0s.png,0
000160_1s.png,0
000160_2s.png,0
000160_3s.png,0
000162_0s.png,0
000162_1s.png,0
000162_2s.png,0
000162_3s.png,0
000164_0s.png,0
000164_1s.png,0
000164_2s.png,0
000165_0s.png,0
000165_1s.png,0
000165_2s.png,0
000165_3s.png,0
000165_4s.png,0
000165_5s.png,0
000165_6s.png,0
000165_7s.png,0
000165_8s.png,0
000165_9s.png,0
000168_0d.png,1
000168_1d.png,1
000168_2d.png,1
000168_3d.png,1
000168_4d.png,1
000169_0s.png,0
000169_10s.png,0
000169_11s.png,0
000169_12s.png,0
000169_13s.png,0
000169_14s.png,0
000169_1s.png,0
000169_2s.png,0
000169_3s.png,0
000169_4s.png,0
000169_5s.png,0
000169_6s.png,0
000169_7s.png,0
000169_8s.png,0
000169_9s.png,0
000170_0d.png,1
000170_1d.png,1
000170_2d.png,1
000171_0s.png,0
000171_1s.png,0
000171_2s.png,0
000171_3s.png,0
000172_0s.png,0
000172_1s.png,0
000172_2s.png,0
000172_3s.png,0
000172_4s.png,0
000172_5s.png,0
000172_6s.png,0
000172_7s.png,0
000172_8s.png,0
000173_0s.png,0
000173_1s.png,0
000173_2s.png,0
000173_3s.png,0
000173_4s.png,0
000173_5s.png,0
000173_6s.png,0
000174_0s.png,0
000174_1s.png,0
000175_0s.png,0
000175_1s.png,0
000175_2s.png,0
000176_0s.png,0
000176_1s.png,0
000176_2s.png,0
000176_3s.png,0
000176_4s.png,0
000177_0s.png,0
000177_1s.png,0
000179_0s.png,0
000180_0s.png,0
000180_1s.png,0
000181_0s.png,0
000181_10s.png,0
000181_11s.png,0
000181_12s.png,0
000181_1s.png,0
000181_2s.png,0
000181_3s.png,0
000181_4s.png,0
000181_5s.png,0
000181_6s.png,0
000181_7s.png,0
000181_8s.png,0
000181_9s.png,0
000182_0s.png,0
000182_1s.png,0
000182_2s.png,0
000183_0s.png,0
000183_1s.png,0
000183_2s.png,0
000183_3s.png,0
000183_4s.png,0
000183_5s.png,0
000183_6s.png,0
000184_0s.png,0
000184_1s.png,0
000184_2s.png,0
000184_3s.png,0
000184_4s.png,0
000185_0s.png,0
000185_1s.png,0
000185_2s.png,0
000185_3s.png,0
000185_4s.png,0
000185_5s.png,0
000186_0d.png,1
000186_1d.png,1
000186_2d.png,1
000186_3d.png,1
000186_4d.png,1
000186_5d.png,1
000186_6d.png,1
000186_7d.png,1
000188_0s.png,0
000188_1s.png,0
000188_2s.png,0
000188_3s.png,0
000190_0d.png,1
000190_1d.png,1
000191_0d.png,1
000191_1d.png,1
000191_2d.png,1
000191_3d.png,1
000191_4d.png,1
000191_5d.png,1
000191_6d.png,1
000191_7d.png,1
000191_8d.png,1
000191_9d.png,1
000192_0d.png,1
000192_1d.png,1
000192_2d.png,1
000192_3d.png,1
000192_4d.png,1
000192_5d.png,1
000192_6d.png,1
000194_0d.png,1
000194_1d.png,1
000196_0s.png,0
000197_0s.png,0
000197_1s.png,0
000197_2s.png,0
000197_3s.png,0
000197_4s.png,0
000197_5s.png,0
000198_0s.png,0
000198_1s.png,0
000198_2s.png,0
000200_0s.png,0
000200_1s.png,0
000201_0s.png,0
000201_1s.png,0
000201_2s.png,0
000201_3s.png,0
000201_4s.png,0
000201_5s.png,0
000201_6s.png,0
000201_7s.png,0
000202_0s.png,0
000203_0d.png,1
000203_1d.png,1
000204_0d.png,1
000204_1d.png,1
000204_2d.png,1
000204_3d.png,1
000205_0s.png,0
000205_1s.png,0
000206_0s.png,0
000206_1s.png,0
000207_0d.png,1
000207_1d.png,1
000207_2d.png,1
000208_0s.png,0
000208_1s.png,0
000210_0s.png,0
000210_1s.png,0
000210_2s.png,0
000210_3s.png,0
000210_4s.png,0
000210_5s.png,0
000211_0s.png,0
000211_1s.png,0
000211_2s.png,0
000211_3s.png,0
000211_4s.png,0
000212_0s.png,0
000212_1s.png,0
000212_2s.png,0
000212_3s.png,0
000213_0s.png,0
000213_1s.png,0
000213_2s.png,0
000213_3s.png,0
000213_4s.png,0
000213_5s.png,0
000213_6s.png,0
000213_7s.png,0
000213_8s.png,0
000213_9s.png,0
000214_0s.png,0
000214_1s.png,0
000214_2s.png,0
000215_0s.png,0
000215_1s.png,0
000216_0d.png,1
000216_1d.png,1
000216_2d.png,1
000216_3d.png,1
000216_4d.png,1
000217_0s.png,0
000217_1s.png,0
000217_2s.png,0
000217_3s.png,0
000217_4s.png,0
000217_5s.png,0
000218_0s.png,0
000218_1s.png,0
000218_2s.png,0
000218_3s.png,0
000218_4s.png,0
000218_5s.png,0
000218_6s.png,0
000219_0s.png,0
000219_1s.png,0
000219_2s.png,0
000219_3s.png,0
000220_0s.png,0
000220_1s.png,0
000221_0s.png,0
000221_1s.png,0
000223_0s.png,0
000223_1s.png,0
000223_2s.png,0
000225_0s.png,0
000225_1s.png,0
000225_2s.png,0
000225_3s.png,0
000225_4s.png,0
000226_0s.png,0
000226_1s.png,0
000226_2s.png,0
000226_3s.png,0
000226_4s.png,0
000226_5s.png,0
000226_6s.png,0
000226_7s.png,0
000226_8s.png,0
000227_0s.png,0
000227_1s.png,0
000227_2s.png,0
000227_3s.png,0
000227_4s.png,0
000227_5s.png,0
000228_0s.png,0
000228_1s.png,0
000228_2s.png,0
000228_3s.png,0
000229_0d.png,1
000230_0d.png,1
000230_1d.png,1
000230_2d.png,1
000231_0d.png,1
000231_1d.png,1
000231_2d.png,1
000231_3d.png,1
000231_4d.png,1
000232_0s.png,0
000233_0s.png,0
000233_1s.png,0
000234_0s.png,0
000234_1s.png,0
000234_2s.png,0
000234_3s.png,0
000234_4s.png,0
000234_5s.png,0
000234_6s.png,0
000235_0d.png,1
000235_1d.png,1
000235_2d.png,1
000235_3d.png,1
000236_0d.png,1
000236_1d.png,1
000236_2d.png,1
000236_3d.png,1
000236_4d.png,1
000236_5d.png,1
000236_6d.png,1
000236_7d.png,1
000236_8d.png,1
000237_0d.png,1
000237_1d.png,1
000237_2d.png,1
000238_0s.png,0
000238_1s.png,0
000238_2s.png,0
000241_0s.png,0
000241_1s.png,0
000242_0s.png,0
000242_1s.png,0
000242_2s.png,0
000243_0s.png,0
000243_1s.png,0
000243_2s.png,0
000243_3s.png,0
000243_4s.png,0
000244_0s.png,0
000244_1s.png,0
000244_2s.png,0
000244_3s.png,0
000244_4s.png,0
000244_5s.png,0
000244_6s.png,0
000244_7s.png,0
000244_8s.png,0
000244_9s.png,0
000245_0s.png,0
000245_1s.png,0
000245_2s.png,0
000245_3s.png,0
000246_0d.png,1
000246_1d.png,1
000246_2d.png,1
000246_3d.png,1
000246_4d.png,1
000246_5d.png,1
000246_6d.png,1
000247_0d.png,1
000248_0d.png,1
000248_1d.png,1
000248_2d.png,1
000248_3d.png,1
000248_4d.png,1
000248_5d.png,1
000248_6d.png,1
000248_7d.png,1
000248_8d.png,1
000253_0s.png,0
000253_1s.png,0
000253_2s.png,0
000254_0s.png,0
000254_1s.png,0
000254_2s.png,0
000254_3s.png,0
000254_4s.png,0
000254_5s.png,0
000254_6s.png,0
000254_7s.png,0
000254_8s.png,0
000255_0s.png,0
000255_1s.png,0
000256_0s.png,0
000256_1s.png,0
000256_2s.png,0
000257_0s.png,0
000257_1s.png,0
000258_0s.png,0
000258_1s.png,0
000258_2s.png,0
000258_3s.png,0
000258_4s.png,0
000259_0s.png,0
000259_1s.png,0
000259_2s.png,0
000259_3s.png,0
000260_0d.png,1
000260_1d.png,1
000261_0s.png,0
000261_1s.png,0
000261_2s.png,0
000261_3s.png,0
000262_0s.png,0
000262_1s.png,0
000262_2s.png,0
000262_3s.png,0
000262_4s.png,0
000262_5s.png,0
000262_6s.png,0
000264_0s.png,0
000264_10s.png,0
000264_11s.png,0
000264_12s.png,0
000264_13s.png,0
000264_14s.png,0
000264_15s.png,0
000264_1s.png,0
000264_2s.png,0
000264_3s.png,0
000264_4s.png,0
000264_5s.png,0
000264_6s.png,0
000264_7s.png,0
000264_8s.png,0
000264_9s.png,0
000266_0s.png,0
000266_1s.png,0
000266_2s.png,0
000266_3s.png,0
000266_4s.png,0
000266_5s.png,0
000266_6s.png,0
000267_0s.png,0
000267_1s.png,0
000267_2s.png,0
000268_0d.png,1
000268_1d.png,1
000269_0s.png,0
000269_1s.png,0
000269_2s.png,0
000269_3s.png,0
000269_4s.png,0
000269_5s.png,0
000269_6s.png,0
000270_0d.png,1
000270_1d.png,1
000270_2d.png,1
000271_0s.png,0
000271_1s.png,0
000271_2s.png,0
000271_3s.png,0
000273_0s.png,0
000273_10s.png,0
000273_11s.png,0
000273_12s.png,0
000273_1s.png,0
000273_2s.png,0
000273_3s.png,0
000273_4s.png,0
000273_5s.png,0
000273_6s.png,0
000273_7s.png,0
000273_8s.png,0
000273_9s.png,0
000274_0s.png,0
000274_10s.png,0
000274_11s.png,0
000274_1s.png,0
000274_2s.png,0
000274_3s.png,0
000274_4s.png,0
000274_5s.png,0
000274_6s.png,0
000274_7s.png,0
000274_8s.png,0
000274_9s.png,0
000275_0s.png,0
000275_1s.png,0
000275_2s.png,0
000275_3s.png,0
000275_4s.png,0
000275_5s.png,0
000276_0s.png,0
000276_1s.png,0
000276_2s.png,0
000276_3s.png,0
000276_4s.png,0
000277_0s.png,0
000278_0d.png,1
000278_1d.png,1
000279_0s.png,0
000279_1s.png,0
000279_2s.png,0
000279_3s.png,0
000279_4s.png,0
000279_5s.png,0
000279_6s.png,0
000280_0s.png,0
000280_1s.png,0
000281_0d.png,1
000281_1d.png,1
000281_2d.png,1
000282_0s.png,0
000282_1s.png,0
000283_0s.png,0
000283_1s.png,0
000283_2s.png,0
000284_0s.png,0
000284_1s.png,0
000284_2s.png,0
000284_3s.png,0
000284_4s.png,0
000284_5s.png,0
000284_6s.png,0
000284_7s.png,0
000284_8s.png,0
000285_0s.png,0
000285_10s.png,0
000285_11s.png,0
000285_12s.png,0
000285_13s.png,0
000285_1s.png,0
000285_2s.png,0
000285_3s.png,0
000285_4s.png,0
000285_5s.png,0
000285_6s.png,0
000285_7s.png,0
000285_8s.png,0
000285_9s.png,0
000291_0s.png,0
000291_1s.png,0
000291_2s.png,0
000291_3s.png,0
000292_0s.png,0
000295_0s.png,0
000295_1s.png,0
000296_0s.png,0
000296_1s.png,0
000296_2s.png,0
000296_3s.png,0
000296_4s.png,0
000297_0d.png,1
000297_1d.png,1
000297_2d.png,1
000297_3d.png,1
000297_4d.png,1
000297_5d.png,1
000299_0s.png,0
000300_0s.png,0
000300_1s.png,0
000301_0d.png,1
000301_1d.png,1
000301_2d.png,1
000301_3d.png,1
000301_4d.png,1
000301_5d.png,1
000301_6d.png,1
000302_0d.png,1
000302_1d.png,1
000302_2d.png,1
000303_0s.png,0
000303_1s.png,0
000303_2s.png,0
000304_0s.png,0
000305_0d.png,1
000305_1d.png,1
000305_2d.png,1
000305_3d.png,1
000305_4d.png,1
000306_0s.png,0
000306_1s.png,0
000307_0d.png,1
000307_1d.png,1
000308_0s.png,0
000308_1s.png,0
000309_0s.png,0
000309_1s.png,0
000309_2s.png,0
000309_3s.png,0
000310_0s.png,0
000310_1s.png,0
000310_2s.png,0
000310_3s.png,0
000310_4s.png,0
000310_5s.png,0
000310_6s.png,0
000310_7s.png,0
000310_8s.png,0
000311_0s.png,0
000311_1s.png,0
000311_2s.png,0
000311_3s.png,0
000311_4s.png,0
000311_5s.png,0
000311_6s.png,0
000312_0s.png,0
000312_1s.png,0
000312_2s.png,0
000312_3s.png,0
000313_0s.png,0
000314_0s.png,0
000314_1s.png,0
000314_2s.png,0
000314_3s.png,0
000315_0s.png,0
000315_1s.png,0
000315_2s.png,0
000316_0s.png,0
000316_10s.png,0
000316_1s.png,0
000316_2s.png,0
000316_3s.png,0
000316_4s.png,0
000316_5s.png,0
000316_6s.png,0
000316_7s.png,0
000316_8s.png,0
000316_9s.png,0
000318_0s.png,0
000318_1s.png,0
000318_2s.png,0
000318_3s.png,0
000318_4s.png,0
000319_0d.png,1
000319_1d.png,1
000319_2d.png,1
000319_3d.png,1
000320_0s.png,0
000320_1s.png,0
000320_2s.png,0
000320_3s.png,0
000321_0s.png,0
000321_1s.png,0
000321_2s.png,0
000321_3s.png,0
000322_0s.png,0
000322_1s.png,0
000325_0s.png,0
000325_1s.png,0
000325_2s.png,0
000325_3s.png,0
000325_4s.png,0
000325_5s.png,0
000325_6s.png,0
000326_0s.png,0
000326_1s.png,0
000328_0s.png,0
000328_1s.png,0
000328_2s.png,0
000328_3s.png,0
000328_4s.png,0
000328_5s.png,0
000328_6s.png,0
000328_7s.png,0
000328_8s.png,0
000328_9s.png,0
000329_0d.png,1
000329_1d.png,1
000330_0s.png,0
000330_1s.png,0
000330_2s.png,0
000330_3s.png,0
000330_4s.png,0
000330_5s.png,0
000330_6s.png,0
000330_7s.png,0
000330_8s.png,0
000331_0s.png,0
000331_1s.png,0
000332_0s.png,0
000333_0d.png,1
000333_1d.png,1
000333_2d.png,1
000334_0s.png,0
000334_1s.png,0
000335_0s.png,0
000335_1s.png,0
000335_2s.png,0
000335_3s.png,0
000335_4s.png,0
000335_5s.png,0
000336_0d.png,1
000336_1d.png,1
000336_2s.png,0
000338_0s.png,0
000338_1s.png,0
000338_2s.png,0
000338_3s.png,0
000338_4s.png,0
000338_5s.png,0
000338_6s.png,0
000338_7s.png,0
000339_0s.png,0
000339_1s.png,0
000339_2s.png,0
000339_3s.png,0
000339_4s.png,0
000339_5s.png,0
000339_6s.png,0
000339_7s.png,0
000339_8s.png,0
000340_0s.png,0
000340_1s.png,0
000340_2s.png,0
000340_3s.png,0
000341_0s.png,0
000343_0s.png,0
000343_1s.png,0
000343_2s.png,0
000343_3s.png,0
000344_0s.png,0
000344_1s.png,0
000344_2s.png,0
000344_3s.png,0
000344_4s.png,0
000345_0d.png,1
000345_1d.png,1
000345_2d.png,1
000345_3d.png,1
000345_4d.png,1
000345_5d.png,1
000346_0s.png,0
000346_1s.png,0
000346_2s.png,0
000346_3s.png,0
000346_4s.png,0
000346_5s.png,0
000346_6s.png,0
000346_7s.png,0
000346_8s.png,0
000348_0s.png,0
000348_1s.png,0
000348_2s.png,0
000348_3s.png,0
000348_4s.png,0
000348_5s.png,0
000348_6s.png,0
000348_7s.png,0
000348_8s.png,0
000350_0s.png,0
000350_1s.png,0
000350_2s.png,0
000350_3s.png,0
000350_4s.png,0
000350_5s.png,0
000350_6s.png,0
000350_7s.png,0
000350_8s.png,0
000351_0d.png,1
000351_1d.png,1
000351_2d.png,1
000351_3d.png,1
000351_4d.png,1
000351_5d.png,1
000351_6d.png,1
000351_7d.png,1
000352_0s.png,0
000352_10s.png,0
000352_1s.png,0
000352_2s.png,0
000352_3s.png,0
000352_4s.png,0
000352_5s.png,0
000352_6s.png,0
000352_7s.png,0
000352_8s.png,0
000352_9s.png,0
000354_0s.png,0
000354_1s.png,0
000354_2s.png,0
000354_3s.png,0
000354_4s.png,0
000355_0s.png,0
000355_1s.png,0
000355_2s.png,0
000356_0s.png,0
000356_1s.png,0
000356_2s.png,0
000356_3s.png,0
000356_4s.png,0
000356_5s.png,0
000356_6s.png,0
000356_7s.png,0
000357_0d.png,1
000357_1d.png,1
000357_2d.png,1
000357_3d.png,1
000357_4d.png,1
000357_5d.png,1
000357_6d.png,1
000357_7d.png,1
000357_8d.png,1
000357_9d.png,1
000358_0s.png,0
000358_1s.png,0
000358_2s.png,0
000358_3s.png,0
000359_0d.png,1
000359_1d.png,1
000359_2d.png,1
000360_0d.png,1
000360_1d.png,1
000360_2d.png,1
000360_3d.png,1
000361_0s.png,0
000361_1s.png,0
000361_2s.png,0
000361_3s.png,0
000361_4s.png,0
000361_5s.png,0
000361_6s.png,0
000362_0s.png,0
000362_1s.png,0
000362_2s.png,0
000362_3s.png,0
000362_4s.png,0
000362_5s.png,0
000362_6s.png,0
000362_7s.png,0
000363_0s.png,0
000363_1s.png,0
000363_2s.png,0
000363_3s.png,0
000366_0s.png,0
000366_1s.png,0
000369_0d.png,1
000369_10d.png,1
000369_11d.png,1
000369_12d.png,1
000369_1d.png,1
000369_2d.png,1
000369_3d.png,1
000369_4d.png,1
000369_5d.png,1
000369_6d.png,1
000369_7d.png,1
000369_8d.png,1
000369_9d.png,1
000370_0s.png,0
000370_1s.png,0
000370_2s.png,0
000370_3s.png,0
000370_4s.png,0
000370_5s.png,0
000370_6s.png,0
000370_7s.png,0
000370_8s.png,0
000371_0s.png,0
000371_10s.png,0
000371_1s.png,0
000371_2s.png,0
000371_3s.png,0
000371_4s.png,0
000371_5s.png,0
000371_6s.png,0
000371_7s.png,0
000371_8s.png,0
000371_9s.png,0
000372_0d.png,1
000372_1d.png,1
000372_2d.png,1
000373_0s.png,0
000373_1s.png,0
000373_2s.png,0
000373_3s.png,0
000373_4s.png,0
000374_0s.png,0
000374_1s.png,0
000374_2s.png,0
